"Sample Count","Linear Search Min","Linear Search Max","Linear Search Avg","Linear Search Single","Line Fit Min","Line Fit Max","Line Fit Avg","Line Fit Single","Line Fit Blind Min","Line Fit Blind Max","Line Fit Blind Avg","Line Fit Blind Single","Binary Search Min","Binary Search Max","Binary Search Avg","Binary Search Single","Hybrid Min","Hybrid Max","Hybrid Avg","Hybrid Single","Sequence",
"435","6","435","224.470032","429","1","7","3.700001","3","2","8","5.640001","6","6","9","8.690002","9","1","13","5.529998","5","870",
"436","11","436","215.050018","385","0","6","3.859999","4","3","7","5.500000","6","5","9","8.650002","9","0","11","5.320000","6","870",
"437","1","434","220.520020","257","1","7","3.779999","3","3","8","5.730002","4","3","9","8.490001","9","0","12","5.560003","6","871",
"438","6","438","235.220062","109","2","6","3.579999","5","3","8","5.620001","6","6","9","8.660002","9","0","13","5.709999","7","876",
"439","5","439","195.000061","10","0","5","3.260000","2","3","9","5.680001","5","5","9","8.729998","8","0","15","5.460001","5","877",
"440","7","440","210.539993","214","1","6","3.570000","3","4","8","5.660002","7","3","9","8.599999","9","1","11","5.580000","3","879",
"441","4","436","214.629929","426","1","8","3.790001","3","3","8","5.500000","7","4","9","8.710002","9","1","13","5.740000","5","881",
"442","5","442","211.330048","402","0","7","3.650000","5","2","9","5.730000","5","6","9","8.770000","9","1","11","5.929999","6","882",
"443","7","443","216.610016","188","2","8","3.989999","3","2","9","5.800000","6","6","9","8.699999","8","0","9","5.390000","3","882",
"444","3","444","225.790009","388","1","7","3.670000","5","4","9","5.660002","7","1","9","8.630002","9","0","11","5.510002","7","883",
"445","8","445","214.789948","9","1","7","3.680000","3","4","8","5.649999","5","6","9","8.720003","9","1","12","5.910001","5","885",
"446","8","446","231.109940","214","0","7","3.490000","2","3","9","5.439998","4","3","9","8.610002","9","1","15","5.810002","5","889",
"447","9","446","209.310043","48","1","8","3.780000","4","2","9","5.720000","8","4","9","8.530002","9","0","13","5.590001","9","892",
"448","1","448","222.120026","392","1","7","3.810000","4","3","9","5.480000","6","5","9","8.560000","9","0","11","5.760001","5","898",
"449","22","448","218.939987","211","1","8","3.670001","3","4","9","5.710001","6","3","9","8.650002","3","0","11","5.970002","7","900",
"450","2","447","223.300003","46","1","8","3.709999","2","3","9","5.620001","6","1","9","8.600003","8","1","13","6.060001","7","900",
"451","19","449","215.380020","317","0","7","3.710000","6","2","9","5.470000","6","5","9","8.640000","9","1","15","5.849999","5","903",
"452","1","431","196.059982","421","1","7","3.630000","3","2","10","5.490000","7","3","9","8.510001","5","3","11","5.570003","7","904",
"453","1","451","221.020004","212","0","7","3.570000","3","3","8","5.610002","7","5","9","8.610000","9","0","13","5.710003","5","906",
"454","1","445","236.990021","343","1","6","3.540000","2","3","8","5.620001","6","1","9","8.619999","9","1","9","5.880000","6","906",
"455","7","453","237.790039","302","1","7","3.820000","2","4","10","5.600001","5","6","9","8.590002","8","1","11","5.340001","7","908",
"456","1","453","191.389954","357","0","8","3.610000","3","2","9","5.520000","5","4","9","8.560003","6","0","11","5.790001","5","910",
"457","16","457","248.490005","240","1","7","3.470000","3","3","11","5.700002","3","5","9","8.499998","8","1","11","5.400001","9","911",
"458","6","458","271.369965","220","2","7","3.750001","3","3","8","5.680001","6","4","9","8.710001","9","1","12","5.450001","8","911",
"459","1","453","235.179993","438","1","6","3.640000","4","3","8","5.580000","6","7","9","8.750002","9","0","13","5.260000","5","912",
"460","3","459","216.689987","395","1","7","3.610000","3","3","10","5.760000","6","1","9","8.580003","8","1","11","5.599999","9","913",
"461","1","459","235.090027","239","1","8","3.909999","4","3","8","5.699999","4","1","9","8.550001","9","1","11","5.219999","6","914",
"462","17","459","244.510025","17","0","7","3.740000","2","3","8","5.649999","6","1","9","8.530001","8","0","11","5.770000","7","914",
"463","4","463","229.180008","325","2","6","3.740000","5","3","9","5.679998","8","1","9","8.640003","9","1","11","5.390000","8","914",
"464","6","461","240.620026","206","1","7","3.680001","2","2","8","5.690000","5","3","9","8.580003","9","3","12","5.800002","5","916",
"465","8","465","232.270096","89","1","7","3.820000","5","3","8","5.540002","6","7","9","8.710000","9","0","12","5.500000","6","917",
"466","6","466","227.320023","228","1","6","3.560000","2","2","9","5.589998","6","6","9","8.780002","9","3","13","6.009999","7","918",
"467","2","464","227.289978","378","0","7","3.760000","3","2","9","5.680002","6","4","9","8.620002","9","1","13","5.829998","5","918",
"468","2","468","241.250046","36","2","7","3.620000","3","3","9","5.610000","6","6","9","8.820002","9","1","13","5.640001","5","919",
"469","17","468","244.729980","243","1","8","3.620000","4","3","9","5.629999","6","6","9","8.810000","9","1","11","5.860000","5","920",
"470","3","470","228.850006","334","2","8","3.790000","3","3","9","5.759999","4","2","9","8.710002","9","3","13","5.920001","7","925",
"471","11","471","240.060013","40","1","7","3.549999","4","4","9","5.740000","5","3","9","8.730000","9","1","11","5.420001","4","931",
"472","8","472","240.749969","377","1","6","3.540001","2","2","8","5.680001","7","3","9","8.690003","9","1","11","5.470000","7","931",
"473","8","470","245.809982","40","0","7","3.600001","3","4","10","5.560003","5","7","9","8.809999","9","0","13","5.540001","7","933",
"474","3","471","221.009995","294","1","7","3.720000","3","3","9","5.700000","5","1","9","8.590000","9","0","11","5.330000","7","934",
"475","2","475","255.760056","294","0","7","3.460000","2","2","9","5.670003","5","5","9","8.750001","9","0","15","5.510001","7","936",
"476","1","473","255.639954","236","1","7","3.620000","4","4","11","5.700001","5","3","9","8.610002","9","3","13","5.930000","5","936",
"477","1","477","232.169998","368","0","6","3.530000","4","2","9","5.730000","7","4","9","8.630000","9","1","11","5.480000","8","940",
"478","6","475","260.450043","219","0","7","3.720001","5","3","8","5.610001","6","4","9","8.610003","9","3","11","5.620003","5","943",
"479","1","472","253.529999","264","2","8","3.830000","2","2","8","5.650002","7","4","9","8.709998","8","1","15","5.680001","5","951",
"480","10","476","251.930008","205","2","6","3.750000","3","2","8","5.570001","5","3","9","8.710003","9","0","14","5.829999","5","952",
"481","13","478","251.150009","401","2","7","3.720000","4","2","8","5.450001","5","2","9","8.510001","9","0","11","5.490000","7","952",
"482","5","482","235.030060","14","1","6","3.570000","5","3","9","5.520000","9","6","9","8.810001","9","1","13","6.020000","5","952",
"483","7","479","228.460022","236","0","6","3.680000","4","3","8","5.500000","8","4","9","8.850000","9","0","13","5.840001","6","958",
"484","3","484","253.730148","235","1","7","3.729999","3","3","9","5.690001","5","6","9","8.580000","7","1","13","5.870000","4","959",
"485","14","480","266.850159","282","1","7","3.380000","4","3","8","5.719999","6","4","9","8.729999","9","0","13","5.680002","5","960",
"486","1","477","249.939987","356","1","7","3.820000","3","3","9","5.660002","7","4","9","8.760002","9","0","13","5.740002","3","961",
"487","17","478","254.830017","188","2","7","3.610000","3","3","10","5.660002","5","4","9","8.779999","9","1","13","5.580001","7","961",
"488","2","480","239.310013","206","0","6","3.740000","4","3","9","5.649999","6","4","9","8.640000","8","1","11","5.480001","3","964",
"489","9","489","226.299973","267","1","6","3.620001","3","3","9","5.770002","5","4","9","8.710000","9","0","13","5.620003","5","964",
"490","3","488","244.000046","417","1","7","3.640001","4","3","8","5.720000","5","3","9","8.800001","9","1","11","5.509999","5","965",
"491","3","488","236.619965","478","0","8","3.910000","3","2","9","5.750000","5","2","9","8.730001","9","3","11","5.580000","7","965",
"492","5","492","245.169983","482","0","7","3.730000","4","4","11","5.910002","7","3","9","8.610001","3","1","13","5.800000","7","967",
"493","3","489","260.340118","137","2","6","3.719999","3","3","8","5.590000","5","4","9","8.770000","7","1","9","5.490000","5","967",
"494","3","494","257.390106","72","0","7","3.860000","7","2","11","5.889998","6","6","9","8.800002","9","0","13","5.600001","5","968",
"495","1","494","233.219986","17","1","7","4.020000","4","3","8","5.639999","6","3","9","8.720002","9","3","11","5.880002","3","971",
"496","1","496","255.669983","368","1","7","3.600000","6","2","9","5.680000","4","1","9","8.590001","9","0","11","6.030002","5","971",
"497","2","492","258.560181","255","1","6","3.580001","3","3","9","5.710002","5","4","9","8.730000","9","1","13","5.920000","5","971",
"498","2","496","248.420044","24","1","8","3.550000","4","2","8","5.600002","5","6","9","8.759999","9","1","11","5.590002","7","983",
"499","6","497","268.720001","97","1","7","3.580000","4","3","9","5.560000","6","1","9","8.659999","9","0","11","5.280000","5","988",
"500","11","500","258.370026","427","1","6","3.549999","1","3","9","5.840000","6","1","9","8.610001","9","1","11","5.590001","5","991",
"501","1","499","254.699966","370","2","8","3.630000","5","4","8","5.519998","6","2","9","8.730002","8","2","9","5.740000","5","993",
"502","2","501","255.700073","403","1","7","3.410000","4","3","9","5.870001","5","6","9","8.760003","9","0","13","5.560002","7","996",
"503","13","502","255.430008","395","1","7","3.600000","3","3","10","5.780002","6","2","9","8.710000","9","0","9","5.520000","7","997",
"504","9","502","238.659988","95","0","8","3.550000","3","3","9","5.490002","5","5","9","8.760001","9","1","16","5.859999","5","1000",
"505","2","505","238.140030","404","2","6","3.480000","6","2","8","5.430001","4","5","9","8.809999","8","1","9","5.809999","7","1005",
"506","1","506","276.319916","463","1","7","3.710000","5","4","8","5.610002","5","6","9","8.779999","9","3","13","6.210001","5","1005",
"507","19","500","282.279999","401","1","7","3.800000","3","3","9","5.690002","4","6","9","8.850001","9","1","13","5.910000","7","1006",
"508","2","507","261.140045","147","1","8","3.710000","5","3","8","5.660001","8","7","9","8.840001","9","1","13","5.660001","5","1007",
"509","9","498","242.640030","378","1","7","3.520000","4","3","9","5.910001","6","3","9","8.720002","6","1","14","5.920001","3","1010",
"510","4","510","287.989929","4","1","7","3.659999","5","3","8","5.520000","5","3","9","8.719999","9","0","11","5.270001","3","1011",
"511","11","507","263.099976","313","1","7","3.690000","7","4","10","5.880000","4","1","9","8.710000","9","1","13","5.730000","5","1013",
"512","8","512","254.109985","293","1","8","3.550000","4","3","10","5.589999","4","4","10","8.670001","9","1","11","5.409999","6","1013",
"513","2","509","242.809952","48","0","7","3.680000","3","4","10","5.680001","5","5","9","8.659997","9","0","11","5.580001","7","1013",
"514","3","494","257.829987","485","1","6","3.680000","4","3","8","5.530002","5","2","10","8.579999","9","0","14","5.840000","5","1014",
"515","18","514","263.230072","183","0","7","3.590000","4","4","9","5.690000","6","3","10","8.630002","9","2","11","5.940000","5","1015",
"516","6","507","253.430054","120","1","8","3.630000","4","2","8","5.680000","6","5","10","8.780000","9","0","13","5.310001","5","1016",
"517","3","517","267.719940","434","1","7","3.720001","3","3","8","5.740000","5","5","10","8.780004","9","1","13","5.870000","5","1019",
"518","7","516","280.760193","77","0","7","3.760000","4","2","9","5.590003","7","5","10","8.770003","9","0","12","5.520000","7","1019",
"519","8","518","273.569977","509","1","8","3.749999","5","2","9","5.720000","7","2","10","8.740002","9","3","11","6.010002","3","1020",
"520","3","507","260.609985","369","1","7","3.690000","2","2","10","5.880002","7","4","10","8.780000","9","1","11","5.630000","5","1021",
"521","25","511","262.039948","262","1","7","3.670000","5","3","9","5.870001","6","3","10","8.690002","10","1","13","5.700001","13","1021",
"522","11","509","273.699860","54","1","7","3.870000","4","4","9","5.790001","6","4","10","8.649998","9","0","11","5.600002","5","1022",
"523","4","523","265.289948","115","2","7","3.740000","5","3","9","5.600003","4","6","10","8.770000","9","0","13","5.740001","6","1024",
"524","2","524","267.880066","208","2","6","3.769999","4","3","8","5.720001","5","3","10","8.860000","9","1","13","5.620000","4","1025",
"525","16","525","258.039948","424","0","8","3.700000","4","3","10","5.750000","6","6","10","8.810001","9","1","11","5.929998","7","1029",
"526","10","514","247.459976","435","2","7","3.720000","3","2","8","5.620001","6","4","10","8.880001","9","1","13","5.829999","7","1029",
"527","5","526","261.279968","394","1","7","3.620000","4","3","8","5.670000","5","4","10","8.890000","9","1","11","5.430001","3","1036",
"528","4","528","264.299774","244","0","8","3.629999","4","4","9","5.960001","7","5","10","8.750002","9","0","11","5.600000","5","1037",
"529","1","528","255.060043","422","1","6","3.720000","4","2","8","5.830000","5","2","10","8.780002","9","0","13","5.540000","13","1040",
"530","12","529","260.640045","158","1","6","3.629999","3","2","9","5.650002","5","7","10","8.940002","9","1","11","5.350002","5","1041",
"531","3","529","252.570007","172","2","6","3.660000","3","3","8","5.830000","6","3","10","8.720000","9","0","11","5.630000","8","1045",
"532","5","523","249.590012","134","1","6","3.720001","4","2","8","5.610003","4","5","10","8.920000","9","1","11","5.360000","5","1045",
"533","1","532","288.309967","286","0","8","3.530001","3","3","9","5.690000","6","6","10","8.810001","9","1","11","5.640001","5","1047",
"534","13","526","270.930145","227","0","6","3.350000","3","2","11","5.520001","5","2","10","8.849999","9","0","11","5.570000","5","1050",
"535","6","530","276.309967","517","1","9","3.739999","2","2","9","5.670002","6","6","10","8.860002","9","1","13","5.670001","4","1050",
"536","1","535","246.519974","107","1","7","3.710001","3","2","10","5.650001","7","3","10","8.770002","10","0","13","5.620002","5","1051",
"537","5","533","259.530151","85","1","8","3.729999","3","3","8","5.550000","7","4","10","8.880002","9","1","13","5.670001","5","1052",
"538","8","529","258.100067","497","0","7","3.600000","4","3","11","5.840000","5","6","10","8.919999","9","1","11","5.890000","4","1054",
"539","11","539","282.369873","140","1","7","3.730000","3","3","8","5.810001","5","6","10","8.940001","9","1","14","6.130000","5","1056",
"540","7","540","293.750092","176","1","6","3.620001","4","3","9","5.510000","6","4","10","8.750000","9","3","10","5.720002","5","1057",
"541","7","530","242.740021","169","0","8","3.520000","4","2","8","5.789999","7","5","10","8.900005","9","0","11","5.620000","5","1058",
"542","4","542","255.970016","181","1","7","3.720000","3","3","11","5.910001","6","5","10","8.870001","9","1","9","5.290000","5","1058",
"543","3","529","269.380066","83","0","8","3.580000","4","3","10","5.850000","5","4","10","9.019995","9","1","13","5.680001","6","1060",
"544","11","534","254.549973","117","0","6","3.770000","3","4","9","5.690000","6","5","10","8.930001","9","1","13","5.870001","6","1063",
"545","3","535","279.970001","21","2","6","3.760000","4","3","9","5.649998","5","6","10","8.890000","9","0","11","5.460004","7","1064",
"546","12","543","285.020020","219","1","9","3.720000","5","3","8","5.590000","4","6","10","8.979999","9","0","11","5.740002","5","1067",
"547","1","543","266.430023","249","1","7","3.560000","1","3","8","5.570001","5","5","10","8.940000","9","1","16","5.940001","7","1068",
"548","19","535","293.279938","191","1","7","3.620000","3","3","9","5.739998","5","3","10","8.819997","10","0","11","5.940001","4","1069",
"549","4","549","291.559967","365","0","8","3.610001","3","2","9","5.440001","6","7","10","8.900002","9","1","13","5.710000","5","1075",
"550","1","533","244.860016","146","0","7","3.700001","6","3","9","5.650001","6","1","10","8.630003","10","1","11","5.849999","7","1076",
"551","4","535","272.949982","217","1","7","3.810000","4","2","9","5.720001","6","3","10","8.730002","9","0","11","5.490000","5","1080",
"552","1","543","288.369995","365","0","7","3.760000","5","4","8","5.840002","5","6","10","8.919998","8","1","13","5.349999","6","1081",
"553","1","540","255.510010","435","1","6","3.749999","6","4","10","5.820001","7","6","10","8.930000","9","0","15","5.740001","9","1083",
"554","6","554","288.410034","183","0","8","3.700000","4","2","10","5.790002","4","4","10","8.930006","9","1","14","5.710001","5","1085",
"555","5","555","273.739990","233","1","8","3.520000","4","3","10","5.709999","7","4","10","8.870005","10","0","11","5.649999","5","1085",
"556","7","552","274.739990","539","2","6","3.780000","5","2","10","5.710000","4","3","10","8.800000","6","1","11","5.590001","3","1087",
"557","8","555","287.769897","107","2","7","3.800000","5","4","8","5.710000","6","4","10","8.920002","10","0","13","6.030000","6","1087",
"558","2","558","282.299988","47","0","7","3.580000","3","2","8","5.539999","7","4","10","8.940004","10","0","13","5.520000","7","1092",
"559","3","558","302.210052","307","0","8","3.720001","2","3","8","5.519999","6","7","10","9.050002","9","1","13","5.490000","5","1093",
"560","1","560","295.290009","256","0","8","3.900000","3","4","8","5.639999","6","6","10","9.080004","9","0","11","5.819999","5","1093",
"561","8","557","295.950043","57","2","6","3.650000","3","3","9","5.480000","5","2","10","8.670000","9","3","9","5.830001","5","1094",
"562","6","559","273.169891","131","0","6","3.530000","4","2","10","5.420001","6","3","10","8.880002","9","0","12","5.790001","3","1095",
"563","12","563","293.179962","552","2","8","3.880001","3","3","9","5.660001","6","4","10","8.850000","7","3","13","5.550001","7","1098",
"564","2","556","284.189972","82","2","6","3.900000","3","3","8","5.540000","5","4","10","9.000000","9","0","13","5.420001","5","1099",
"565","1","559","285.700134","176","0","7","3.560000","5","2","10","5.590002","6","7","10","9.100004","10","0","13","5.550000","6","1099",
"566","2","553","295.760071","67","1","7","3.589999","4","2","9","5.519999","4","3","10","8.950001","10","1","13","5.780001","7","1109",
"567","8","567","265.270111","67","1","6","3.299999","3","3","8","5.849999","7","5","10","8.940001","9","1","15","5.679999","7","1112",
"568","1","566","305.360016","491","0","8","3.740000","3","2","9","5.540000","6","5","10","8.930001","9","1","13","5.480000","5","1113",
"569","3","569","271.859924","471","1","8","3.660000","4","3","8","5.800001","4","3","10","8.780000","9","0","13","5.900002","9","1115",
"570","4","563","256.709991","264","1","7","3.470000","5","4","8","5.640000","5","2","10","8.780005","6","1","13","5.810001","3","1116",
"571","14","571","297.570038","135","0","6","3.679999","4","3","10","5.860002","5","6","10","9.120003","9","1","11","5.730001","6","1117",
"572","2","572","278.109833","211","0","8","3.710000","5","3","8","5.450001","6","5","10","8.969996","9","1","11","5.480000","3","1119",
"573","4","573","294.810059","481","1","8","3.840000","3","2","7","5.449999","4","6","10","9.040004","9","1","11","6.080001","5","1124",
"574","1","573","305.049988","474","0","7","3.730000","0","3","9","5.840001","6","4","10","8.860003","9","3","13","5.849999","5","1129",
"575","6","570","264.659973","542","0","6","3.579999","6","4","9","5.690001","6","1","10","8.940003","9","1","13","5.760002","6","1129",
"576","9","571","306.389893","560","1","8","3.750001","4","2","9","5.600000","5","5","10","8.990001","9","1","13","6.230000","9","1131",
"577","6","572","279.570007","557","1","7","3.570000","2","3","9","5.620000","7","5","10","9.009999","9","0","12","5.760001","5","1131",
"578","3","577","284.400085","130","2","6","3.570000","4","3","9","5.890000","6","5","10","9.089997","9","1","13","5.610002","7","1132",
"579","2","576","286.860077","554","1","6","3.500000","4","2","8","5.660000","5","6","10","9.150000","10","0","13","5.559998","6","1134",
"580","7","576","302.000061","119","1","10","3.760000","3","3","9","5.720002","7","5","10","8.860002","9","1","12","6.170000","5","1135",
"581","5","576","325.550018","407","1","7","3.609999","3","2","11","5.680001","6","4","10","8.970004","9","3","13","5.900000","7","1136",
"582","2","577","296.019989","233","2","8","3.740000","4","3","8","5.810001","7","6","10","9.100001","8","1","11","5.840000","7","1136",
"583","6","578","291.769928","287","1","8","3.720000","3","2","9","5.770001","8","4","10","8.989999","9","1","11","5.609999","8","1137",
"584","3","581","305.779999","102","2","6","3.740000","2","3","9","5.800000","4","5","10","8.840000","9","1","11","5.650002","6","1138",
"585","3","582","278.099854","207","1","7","3.730000","5","4","9","5.720001","4","4","10","8.840001","9","1","11","5.600000","3","1138",
"586","3","576","297.110107","87","1","6","3.770000","3","3","9","5.719999","6","5","10","8.990000","8","1","13","5.590002","7","1139",
"587","32","587","333.629944","345","1","8","3.610000","4","3","8","5.700001","4","5","10","8.950005","10","0","11","5.830001","5","1140",
"588","4","586","291.160065","61","1","8","3.720000","5","2","9","5.690000","5","2","10","8.929999","9","0","13","5.600000","5","1140",
"589","16","587","308.329926","274","2","6","3.910000","2","3","10","5.690000","4","5","10","8.950000","10","0","13","5.840000","3","1141",
"590","4","590","320.060028","511","1","7","3.680000","4","4","9","5.730000","6","4","10","8.889999","9","0","9","5.299998","7","1142",
"591","12","589","303.719971","416","1","7","3.759999","4","3","9","5.690001","8","1","10","8.910000","9","1","13","5.610001","5","1143",
"592","1","588","284.600037","485","2","7","3.710000","3","3","11","5.820001","5","5","10","9.060002","9","1","11","5.510001","7","1143",
"593","7","591","314.150024","151","0","7","3.549999","3","3","9","5.670001","5","4","10","8.880004","10","0","11","5.660001","5","1144",
"594","15","588","316.309967","404","1","7","3.709999","5","2","8","5.620002","5","4","10","8.940006","10","0","11","5.849999","7","1147",
"595","2","595","310.049988","310","1","7","3.759999","4","3","10","5.689999","4","6","10","9.170001","9","3","11","5.829999","6","1151",
"596","13","585","330.109955","472","2","7","3.680000","4","2","9","5.619999","5","5","10","9.070004","9","1","13","5.529998","5","1152",
"597","11","588","316.989929","345","2","7","3.780001","3","4","9","5.749999","6","4","10","9.050003","10","0","13","5.570001","5","1153",
"598","7","596","322.720062","139","1","6","3.560000","4","3","8","5.440001","4","6","10","9.099998","9","1","13","5.750002","7","1153",
"599","4","597","301.750000","427","0","8","3.490000","4","4","9","5.619999","5","2","10","8.960006","9","0","15","5.410001","5","1154",
"600","12","599","298.419952","412","0","7","3.459999","3","2","8","5.510000","6","4","10","8.940001","10","1","11","5.660001","7","1154",
"601","1","589","307.999939","177","1","8","3.690000","3","2","9","5.869999","4","4","10","9.070001","9","1","13","5.719999","6","1156",
"602","5","591","343.540039","378","2","7","3.920000","3","3","9","5.569998","4","4","10","9.049999","9","0","15","5.630002","7","1159",
"603","15","603","318.020050","106","0","7","3.839999","2","2","9","5.700001","7","4","10","8.940000","9","1","15","5.900002","7","1160",
"604","8","602","332.690063","595","2","7","3.880000","4","2","11","5.660000","7","4","10","8.899999","8","1","15","5.800000","9","1161",
"605","10","581","297.489990","107","1","6","3.700001","2","3","9","5.660001","6","2","10","8.910000","9","1","11","6.020001","5","1163",
"606","8","596","307.930084","356","0","9","3.700000","5","2","10","5.880000","5","5","10","8.909998","10","1","13","5.940001","7","1165",
"607","2","607","298.269928","315","1","7","3.600000","5","4","10","5.800003","10","5","10","8.930003","9","0","11","5.690000","5","1165",
"608","3","604","345.480103","424","0","7","3.670000","4","2","12","5.790001","6","6","10","9.090003","9","0","13","6.159999","9","1167",
"609","24","609","330.609985","144","1","6","3.589999","1","3","8","5.710001","4","4","10","9.089997","9","0","11","5.780001","7","1167",
"610","3","608","320.439972","199","1","6","3.620000","2","3","9","5.830000","5","5","10","9.130002","9","0","13","5.940001","7","1167",
"611","1","611","314.509918","452","1","6","3.659999","4","3","9","5.710000","4","6","10","9.180000","9","3","11","5.870000","6","1170",
"612","6","611","331.140106","389","2","7","3.639999","4","2","9","5.630001","5","2","10","9.070003","8","1","12","5.839999","6","1173",
"613","3","603","309.549896","206","0","7","3.670001","3","3","10","5.810001","5","5","10","8.969998","9","1","11","5.789999","7","1175",
"614","9","613","305.940063","473","1","7","3.740001","3","2","8","5.760000","6","7","10","9.159998","10","0","9","5.349999","7","1176",
"615","12","614","312.020050","340","2","8","3.839999","2","3","8","5.650001","5","2","10","9.050005","3","0","13","6.169999","9","1179",
"616","8","616","309.470093","189","0","8","3.710001","3","2","9","5.609999","5","4","10","9.160003","9","1","13","5.849999","5","1181",
"617","12","616","298.490112","111","0","8","3.700000","0","3","11","5.690001","6","3","10","9.020001","10","1","13","5.410000","11","1183",
"618","2","601","285.360016","360","1","7","3.670000","4","3","10","5.640002","5","3","10","8.959998","9","0","11","5.860001","3","1184",
"619","22","619","342.120026","427","1","7","3.440001","2","2","8","5.720002","6","2","10","9.219998","9","1","11","5.450001","7","1188",
"620","17","611","300.030121","541","1","6","3.550000","3","3","9","5.700000","5","2","10","9.040000","9","3","11","6.050000","7","1190",
"621","8","615","289.979828","53","0","6","3.550000","3","3","8","5.670002","5","4","10","9.110002","9","1","11","5.560002","7","1193",
"622","14","621","318.300110","579","1","8","3.859999","4","3","9","5.659999","6","5","10","9.169999","10","0","13","5.699999","11","1195",
"623","10","622","289.280151","587","1","6","3.710000","3","2","8","5.620001","5","6","10","8.939999","10","1","11","6.130001","4","1195",
"624","9","609","305.399963","498","0","7","3.600000","6","3","8","5.610000","4","4","10","9.210002","9","0","12","5.500000","5","1196",
"625","6","624","329.060059","356","0","7","3.610001","6","3","9","5.630002","5","3","10","9.090006","9","1","11","5.780002","5","1197",
"626","12","609","292.369995","597","1","7","3.800001","4","3","9","5.649998","6","2","10","8.860000","9","1","11","5.419999","6","1205",
"627","1","624","309.540039","336","1","7","3.620000","7","3","10","5.740002","6","3","10","8.860002","10","1","9","5.530001","9","1207",
"628","24","622","306.300018","569","0","7","3.640001","5","3","8","5.710001","4","1","10","8.840002","9","0","9","5.510001","7","1208",
"629","5","624","326.589905","116","0","7","3.600000","4","3","9","5.860002","5","4","10","8.960001","9","0","14","5.779999","6","1209",
"630","1","629","344.709930","374","1","7","3.719999","2","3","9","5.740001","4","5","10","9.099998","9","1","13","5.670000","3","1213",
"631","1","631","344.840027","225","1","7","3.830001","5","3","10","5.750001","7","6","10","9.180001","9","1","11","5.760001","5","1217",
"632","1","632","347.320038","217","1","7","3.750001","4","2","8","5.700000","5","1","10","9.000004","10","1","13","6.010000","5","1219",
"633","1","632","312.709961","594","1","6","3.760000","4","2","10","5.729999","7","4","10","9.050001","9","1","15","5.800000","7","1220",
"634","8","632","342.619843","374","1","6","3.660000","4","3","10","5.630002","7","5","10","9.160001","9","1","15","6.050001","9","1221",
"635","1","632","305.950104","557","0","6","3.650000","6","4","8","5.590002","7","3","10","8.910002","9","1","13","5.459999","4","1223",
"636","5","634","316.079956","262","1","6","3.580000","4","3","10","5.740002","6","4","10","8.810000","9","1","12","5.809999","7","1224",
"637","5","632","325.310150","264","1","7","3.719999","3","3","9","5.810001","6","5","10","9.130002","9","0","13","5.710002","5","1226",
"638","1","638","343.149933","446","2","7","3.869998","5","3","9","5.639999","6","4","10","8.940002","9","1","13","5.599999","5","1227",
"639","9","634","318.139984","48","1","7","3.730000","4","4","9","5.940001","6","3","10","9.240004","10","3","11","5.600001","3","1228",
"640","19","634","344.529968","184","1","7","3.800000","4","4","9","5.710001","7","6","10","9.090002","7","1","11","5.740000","7","1231",
"641","1","633","314.480011","468","1","7","3.560000","4","3","8","5.550004","5","4","10","9.090000","10","1","13","5.720001","3","1234",
"642","30","631","322.370026","464","1","6","3.660000","3","3","9","5.610002","7","4","10","8.989998","10","0","11","5.860002","5","1237",
"643","12","641","343.529938","297","0","7","3.740000","4","3","10","5.789999","5","4","10","9.160000","5","3","11","5.890001","5","1237",
"644","3","644","325.179901","542","2","7","3.550000","3","2","8","5.550001","5","5","10","9.090000","10","1","11","6.119998","6","1237",
"645","8","626","321.249878","347","0","6","3.650000","5","2","8","5.590001","5","1","10","9.010002","9","3","11","5.790000","6","1238",
"646","6","631","331.100067","585","0","8","3.969999","3","3","10","5.789998","5","6","10","9.189999","9","1","13","5.780000","7","1238",
"647","11","639","372.620056","517","0","8","3.640000","3","3","9","5.700000","5","4","10","9.109999","9","0","13","5.370002","4","1238",
"648","2","642","327.470093","189","2","9","3.810000","5","4","9","5.830000","5","3","10","9.040004","10","3","11","5.650001","11","1238",
"649","3","649","320.050079","538","1","6","3.579999","4","2","8","5.730001","6","6","10","9.060001","9","0","13","5.750001","9","1244",
"650","3","644","361.429932","302","2","6","3.610000","2","3","8","5.540002","5","5","10","9.080001","10","1","15","5.900000","7","1245",
"651","5","649","306.499939","236","1","7","3.730000","4","3","10","5.769999","5","1","10","8.990005","9","0","15","5.530001","4","1245",
"652","3","652","300.250092","650","0","7","3.650001","3","2","9","5.509999","7","5","10","9.120000","9","0","13","5.490003","6","1245",
"653","3","652","330.789886","593","0","7","3.460000","5","2","9","5.850001","5","5","10","9.160001","9","1","11","5.720001","6","1246",
"654","17","649","348.670013","282","1","7","3.690001","4","3","9","5.740004","6","4","10","8.999999","10","1","11","5.670002","5","1246",
"655","5","655","338.119995","146","1","7","3.659999","5","3","8","5.800003","7","3","10","9.150002","9","1","13","5.940001","8","1250",
"656","7","647","353.169891","543","2","7","3.760001","2","2","8","5.730001","5","2","10","9.099999","10","0","11","5.739999","3","1253",
"657","13","650","315.390045","135","0","8","3.780000","8","3","8","5.700002","6","4","10","9.170002","9","1","13","5.670002","5","1253",
