"Sample Count","Linear Search Min","Linear Search Max","Linear Search Avg","Linear Search Single","Line Fit Min","Line Fit Max","Line Fit Avg","Line Fit Single","Line Fit Blind Min","Line Fit Blind Max","Line Fit Blind Avg","Line Fit Blind Single","Binary Search Min","Binary Search Max","Binary Search Avg","Binary Search Single","Hybrid Min","Hybrid Max","Hybrid Avg","Hybrid Single","Sequence",
"663","2","660","315.619995","268","1","2","1.750000","1","3","4","3.640000","4","3","10","9.199999","8","0","3","2.409999","3","1325",
"664","2","664","333.250000","221","1","2","1.680000","1","3","4","3.560000","3","5","10","9.230000","10","1","3","2.360000","1","1327",
"665","2","664","362.709930","398","1","2","1.710000","1","3","4","3.660001","4","5","10","9.160002","10","1","3","2.300000","3","1329",
"666","4","660","354.190033","445","1","2","1.710000","2","3","4","3.670000","3","3","10","8.980001","9","1","3","2.220000","3","1331",
"667","7","659","314.239990","244","1","2","1.720000","2","2","4","3.620000","4","2","10","9.040001","10","1","3","2.200000","1","1333",
"668","9","660","363.049988","568","1","2","1.660000","2","3","4","3.670000","4","5","10","9.140000","10","1","3","2.459999","1","1335",
"669","3","666","286.639984","520","0","2","1.680000","2","3","4","3.660000","3","6","10","9.300002","10","1","3","2.400000","3","1337",
"670","6","669","335.760071","175","1","2","1.580000","2","3","4","3.730000","3","3","10","9.230001","10","1","3","2.200000","1","1339",
"671","5","666","352.490082","249","1","2","1.650000","2","3","4","3.650000","4","4","10","9.110003","9","1","3","2.319999","1","1341",
"672","4","666","318.850067","70","1","2","1.650000","1","3","4","3.650000","4","3","10","9.010001","10","0","3","2.430000","3","1343",
"673","13","658","337.350067","600","1","2","1.580000","1","3","4","3.670000","4","4","10","9.200001","10","1","3","2.359999","3","1345",
"674","5","673","351.360077","79","1","2","1.640000","2","3","4","3.600000","4","1","10","9.230000","9","1","3","2.340000","1","1347",
"675","25","674","389.650146","258","1","2","1.630000","1","3","4","3.610000","4","5","10","9.260001","8","1","3","2.260000","1","1349",
"676","7","646","326.830078","95","1","2","1.610000","2","3","4","3.550000","4","5","10","9.210000","8","0","3","2.269999","1","1351",
"677","5","676","333.180023","211","1","2","1.570000","2","3","4","3.700000","4","4","10","9.050001","6","0","3","2.430000","3","1353",
"678","3","677","376.840088","604","1","2","1.630000","1","3","4","3.579999","4","5","10","9.150002","9","1","3","2.260000","3","1355",
"679","10","667","346.269928","449","1","2","1.610000","1","3","4","3.610000","4","3","10","8.890000","6","0","3","2.170000","3","1357",
"680","29","677","349.420013","392","1","2","1.630000","2","3","4","3.680000","4","5","10","9.280003","7","1","3","2.399999","3","1359",
"681","13","680","320.830048","330","0","2","1.610000","2","2","4","3.650000","3","5","10","9.130002","9","1","3","2.350000","3","1361",
"682","24","677","396.810150","295","1","2","1.710000","2","3","4","3.619999","3","5","10","9.139997","9","1","3","2.200001","1","1363",
"683","9","678","323.880066","499","1","2","1.580000","2","3","4","3.660001","4","4","10","9.150000","9","1","3","2.460000","1","1365",
"684","13","684","355.279907","533","1","2","1.670000","2","3","4","3.650000","4","4","10","9.140001","9","1","3","2.300000","1","1367",
"685","1","672","352.690094","445","1","2","1.680000","2","3","4","3.630000","4","5","10","8.990005","10","1","3","2.220000","1","1369",
"686","9","685","352.570007","541","1","2","1.670000","1","3","4","3.600000","4","6","10","9.339999","10","0","3","2.230000","3","1371",
"687","7","684","373.959961","427","1","2","1.670000","2","3","4","3.700000","4","4","10","9.110002","10","1","3","2.310001","3","1373",
"688","8","674","372.830170","348","1","2","1.600000","1","3","4","3.650001","3","3","10","9.140000","9","1","3","2.360000","3","1375",
"689","7","676","337.739929","374","1","2","1.590000","1","2","4","3.600000","3","7","10","9.180000","9","1","3","2.499999","1","1377",
"690","16","687","341.189941","532","1","2","1.670001","2","3","4","3.719999","4","5","10","9.370004","10","1","3","2.240000","3","1379",
"691","3","690","321.720001","388","1","2","1.599999","2","3","4","3.580000","4","6","10","9.290002","10","1","3","2.260000","3","1381",
"692","8","679","351.080078","366","1","2","1.670000","2","3","4","3.630000","3","4","10","9.099998","9","1","3","2.380001","1","1383",
"693","10","676","352.100006","56","1","2","1.540000","1","3","4","3.629999","4","4","10","9.169999","10","1","3","2.380000","1","1385",
"694","12","685","315.829987","268","1","2","1.670000","1","3","4","3.640001","4","1","10","9.040006","9","1","3","2.330000","3","1387",
"695","10","664","353.029999","65","1","2","1.670000","2","3","4","3.620000","4","1","10","9.059998","9","1","3","2.260000","3","1389",
"696","5","692","360.899994","610","1","2","1.650000","1","3","4","3.630000","3","4","10","9.160001","10","1","3","2.330000","3","1391",
"697","5","694","404.180023","265","1","2","1.780000","2","3","4","3.710000","4","6","10","9.230002","8","1","3","2.380000","3","1393",
"698","11","691","360.269928","538","1","2","1.720000","2","3","4","3.670000","4","3","10","9.020003","9","1","3","2.140000","3","1395",
"699","3","692","349.270020","354","1","2","1.670000","2","3","4","3.630000","3","2","10","8.960004","9","1","3","2.200000","3","1397",
"700","3","688","376.029938","521","1","2","1.710000","1","3","4","3.529999","4","4","10","9.210001","8","1","3","2.260000","3","1399",
"701","3","690","353.569977","594","1","2","1.650000","1","3","4","3.690001","4","7","10","9.290003","8","1","3","2.340000","3","1401",
"702","20","698","378.119934","616","1","2","1.690000","2","2","4","3.670000","3","4","10","9.100001","9","0","3","2.310000","3","1403",
"703","5","681","333.679962","388","0","2","1.660000","1","3","4","3.610000","4","4","10","9.220001","10","1","3","2.440000","3","1405",
"704","17","699","390.760132","264","1","2","1.640000","1","3","4","3.640000","3","6","10","9.200003","9","1","3","2.280000","1","1407",
"705","15","695","375.260132","166","0","2","1.600000","2","3","4","3.660000","4","5","10","9.119999","9","1","3","2.160000","1","1409",
"706","3","692","372.099884","225","1","2","1.629999","2","3","4","3.700000","4","5","10","9.200002","9","1","3","2.300000","1","1411",
"707","8","689","364.739990","497","1","2","1.590000","2","3","4","3.719999","3","6","10","9.360003","10","1","3","2.309999","1","1413",
"708","21","706","332.220123","21","1","2","1.570000","1","3","4","3.640000","4","3","10","9.080002","9","0","3","2.210000","3","1415",
"709","12","708","385.959961","708","1","2","1.630000","2","3","4","3.700000","3","3","10","9.150000","9","1","3","2.200000","3","1417",
"710","3","702","352.290009","111","1","2","1.620000","1","3","4","3.690000","4","4","10","9.230001","10","1","3","2.180001","3","1419",
"711","5","708","344.100098","17","1","2","1.660000","2","3","4","3.610000","3","2","10","9.110001","10","1","3","2.420001","3","1421",
"712","4","706","370.010071","681","1","2","1.660000","2","3","4","3.649999","4","6","10","9.230000","9","1","3","2.120001","3","1423",
"713","10","711","380.899933","544","1","2","1.640000","2","3","4","3.580000","3","5","10","9.079997","9","1","3","2.260000","1","1425",
"714","3","685","334.970062","136","1","2","1.620000","2","3","4","3.580001","4","4","10","9.219996","8","0","3","2.229999","1","1427",
"715","1","706","321.349915","202","1","2","1.610000","2","3","4","3.610001","4","5","10","8.960000","9","1","3","2.160000","3","1429",
"716","15","714","315.850098","452","0","2","1.680000","1","3","4","3.650000","4","4","10","9.230001","10","1","3","2.300000","3","1431",
"717","4","715","323.759949","562","1","2","1.600000","2","3","4","3.620000","4","5","10","9.249999","10","1","3","2.320000","1","1433",
"718","13","718","360.900116","41","1","2","1.650000","2","2","4","3.670000","4","3","10","9.290002","9","1","3","2.460000","3","1435",
"719","27","713","392.490082","411","1","2","1.670000","2","3","4","3.690000","4","4","10","9.180000","9","1","3","2.320000","1","1437",
"720","12","714","353.669891","275","1","2","1.620000","1","3","4","3.660000","3","4","10","9.150002","10","1","3","2.239999","1","1439",
"721","12","716","359.859955","155","0","2","1.630000","2","3","4","3.630001","4","5","10","9.250000","10","1","3","2.200001","1","1441",
"722","13","709","350.640015","396","1","2","1.649999","1","3","4","3.550000","4","3","10","9.200001","10","1","3","2.230000","3","1443",
"723","16","722","348.800018","664","1","2","1.720000","2","3","4","3.660000","4","6","10","9.330004","9","1","3","2.320001","1","1445",
"724","3","722","391.320099","76","1","2","1.720000","2","3","4","3.710000","3","7","10","9.480003","9","1","3","2.220000","3","1447",
"725","5","725","364.259979","705","1","2","1.680000","2","2","4","3.560000","4","5","10","9.260001","9","1","3","2.439999","3","1449",
"726","23","697","381.560059","595","1","2","1.740000","2","3","4","3.600000","4","4","10","9.320002","9","1","3","2.130001","3","1451",
"727","5","723","355.289948","376","0","2","1.640000","2","3","4","3.660000","3","3","10","9.210000","8","1","3","2.320000","3","1453",
"728","7","728","346.639984","306","1","2","1.550000","1","3","4","3.660000","3","4","10","9.280002","9","1","3","2.230001","3","1455",
"729","6","725","349.320038","59","1","2","1.620000","2","3","4","3.650000","4","3","10","9.250003","10","1","3","2.400000","3","1457",
"730","6","721","368.980072","695","1","2","1.580000","1","3","4","3.579999","4","6","10","9.420004","10","1","3","2.240000","1","1459",
"731","22","712","368.720032","245","1","2","1.700000","1","3","4","3.589999","4","5","10","9.330000","10","1","3","2.240000","3","1461",
"732","2","726","314.389984","588","1","2","1.580000","2","3","4","3.680000","4","6","10","9.209999","9","0","3","2.329999","3","1463",
"733","7","722","389.869904","316","1","2","1.710000","2","3","4","3.650000","4","4","10","9.189999","10","1","3","2.120000","3","1465",
"734","6","720","375.199982","340","1","2","1.610000","2","3","4","3.630000","3","4","10","9.230001","9","0","3","2.120000","3","1467",
"735","8","734","376.389954","37","1","2","1.610000","1","2","4","3.660000","4","2","10","9.140002","9","1","3","2.460000","3","1469",
"736","3","730","367.710083","26","1","2","1.600000","1","3","4","3.710000","4","4","10","9.129997","10","1","3","2.400001","1","1471",
"737","3","705","356.929993","618","1","2","1.620000","2","3","4","3.670000","4","5","10","9.319997","10","1","3","2.220000","3","1473",
"738","1","733","402.749908","402","1","2","1.650000","2","3","4","3.630000","4","6","10","9.300001","10","1","3","2.280000","1","1475",
"739","13","739","365.040039","23","1","2","1.690000","2","3","4","3.629999","3","5","10","9.230000","9","1","3","2.360000","1","1477",
"740","5","740","384.350006","636","1","2","1.720000","2","3","4","3.560000","4","6","10","9.219998","9","1","3","2.340000","1","1479",
"741","4","736","385.039978","241","1","2","1.570000","2","2","4","3.660000","4","3","10","9.060004","10","1","3","2.380000","3","1481",
"742","14","741","394.950073","52","1","2","1.550000","1","2","4","3.590000","4","5","10","9.290001","9","1","3","2.150000","3","1483",
"743","8","740","344.790009","368","1","2","1.570000","2","3","4","3.680000","4","7","10","9.120001","10","1","3","2.150000","1","1485",
"744","3","735","367.800079","656","1","2","1.600000","1","3","4","3.650000","4","6","10","9.270004","9","1","3","2.380000","3","1487",
"745","8","727","381.299927","578","1","2","1.650000","2","3","4","3.730000","4","7","10","9.340002","9","1","3","2.299999","3","1489",
"746","7","740","389.809998","526","1","2","1.690000","2","3","4","3.610000","3","5","10","9.260001","9","1","3","2.270000","3","1491",
"747","4","739","378.659943","661","1","2","1.620000","1","3","4","3.600000","4","3","10","9.220000","10","1","3","2.320000","3","1493",
"748","6","742","364.059937","353","1","2","1.640000","1","2","4","3.599998","4","1","10","9.100001","9","1","3","2.380000","3","1495",
"749","6","748","356.430084","373","1","2","1.610000","2","3","4","3.599999","4","2","10","9.090004","10","1","3","2.189999","3","1497",
"750","1","745","376.280029","34","1","2","1.620000","2","3","4","3.629999","4","5","10","9.160002","8","1","3","2.400001","3","1499",
"751","26","745","411.779907","220","1","2","1.630000","2","3","4","3.610000","4","5","10","9.280001","10","1","3","2.260000","3","1501",
"752","8","749","338.390015","513","1","2","1.650000","2","2","4","3.590000","4","4","10","9.310002","10","1","3","2.250000","3","1503",
"753","5","746","391.890015","630","1","2","1.590000","2","3","4","3.580000","4","6","10","9.420002","10","0","3","2.130000","3","1505",
"754","3","745","353.459930","335","0","2","1.520000","1","3","4","3.580000","3","5","10","9.500001","9","1","3","2.260000","1","1507",
"755","3","747","342.560089","98","1","2","1.690000","2","3","4","3.520000","4","4","10","9.270000","9","1","3","2.220000","3","1509",
"756","1","753","384.339966","696","1","2","1.590000","1","3","4","3.639999","3","5","10","9.400002","10","1","3","2.400000","1","1511",
"757","9","754","404.670044","171","1","2","1.560000","2","3","4","3.520000","3","3","10","9.259998","10","1","3","2.300000","3","1513",
"758","20","758","420.790070","520","1","2","1.670000","2","3","4","3.620000","4","5","10","9.340002","10","1","3","2.320000","3","1515",
"759","27","749","400.929993","337","1","2","1.630000","2","3","4","3.630000","4","6","10","9.270000","9","1","3","2.180001","3","1517",
"760","9","760","422.600037","688","1","2","1.640000","2","3","4","3.530000","4","3","10","9.139997","10","0","3","2.110000","3","1519",
"761","6","759","372.690063","450","1","2","1.590000","2","3","4","3.600000","3","4","10","9.080003","5","1","3","2.320000","3","1521",
"762","11","756","408.520050","366","1","2","1.620000","2","3","4","3.669999","4","5","10","9.330003","10","0","3","2.209999","3","1523",
"763","14","761","400.539978","515","1","2","1.640000","2","3","4","3.590000","4","4","10","9.230000","9","1","3","2.190000","1","1525",
"764","13","755","341.589935","386","1","2","1.590000","2","3","4","3.530000","4","5","10","9.300001","5","1","3","2.290000","3","1527",
"765","7","751","371.990021","153","1","2","1.700000","1","3","4","3.670000","4","5","10","9.170001","7","0","3","2.200000","1","1529",
"766","6","766","381.959900","685","1","2","1.600000","2","3","4","3.550000","3","3","10","9.230000","10","1","3","2.160000","3","1531",
"767","6","766","375.750122","404","1","2","1.570000","2","3","4","3.650000","3","6","10","9.329999","10","1","3","2.219999","1","1533",
"768","21","761","383.239899","21","1","2","1.570000","1","3","4","3.600000","4","4","10","9.209998","9","0","3","2.270000","3","1535",
"769","4","763","385.889984","617","1","2","1.620000","1","3","4","3.610000","4","4","10","9.360002","10","1","3","2.360000","3","1537",
"770","7","762","370.560120","115","1","2","1.520000","2","3","4","3.640001","4","6","10","9.390006","10","1","3","2.090000","3","1539",
"771","14","768","383.779999","482","1","2","1.590000","1","3","4","3.640000","4","2","10","9.159999","8","1","3","2.160001","1","1541",
"772","7","747","379.200012","81","1","2","1.700000","2","3","4","3.620000","4","6","10","9.440000","10","1","3","2.150000","3","1543",
"773","9","752","367.629974","353","1","2","1.630000","2","3","4","3.620000","4","3","10","9.400001","10","1","3","2.140000","3","1545",
"774","3","772","380.329895","213","1","2","1.530000","1","2","4","3.610000","4","4","10","9.250001","10","1","3","2.180001","3","1547",
"775","1","764","359.559998","438","1","2","1.640000","2","3","4","3.580000","4","4","10","9.310001","10","1","3","2.380000","3","1549",
"776","3","768","342.630066","16","1","2","1.560000","2","3","4","3.700000","4","6","10","9.370002","9","0","3","2.070000","1","1551",
"777","12","758","372.050049","563","1","2","1.600000","2","3","4","3.630000","4","7","10","9.349998","9","1","3","2.420000","3","1553",
"778","3","777","401.560120","397","1","2","1.600000","1","3","4","3.650000","4","2","10","9.359998","9","1","3","2.280000","3","1555",
"779","15","774","347.709991","167","1","2","1.670000","2","2","4","3.650000","3","4","10","9.070002","5","1","3","2.120000","3","1557",
"780","39","778","414.499969","602","1","2","1.690000","2","3","4","3.700000","4","4","10","9.150002","10","1","3","2.410000","1","1559",
"781","5","775","367.289948","689","1","2","1.720000","1","3","4","3.680000","4","6","10","9.210003","10","0","3","2.070000","1","1561",
"782","3","774","387.060089","424","1","2","1.600000","1","3","4","3.630001","3","5","10","9.440003","10","1","3","2.200000","1","1563",
"783","15","782","401.489929","28","1","2","1.600000","2","3","4","3.630001","3","2","10","9.170002","9","0","3","2.290000","1","1565",
"784","13","781","425.950165","274","1","2","1.650000","1","3","4","3.640000","3","5","10","9.160003","9","1","3","2.100000","3","1567",
"785","21","784","366.229950","707","1","2","1.640000","2","3","4","3.570000","4","4","10","9.240000","8","1","3","2.400000","3","1569",
"786","3","786","378.770020","87","1","2","1.620000","2","3","4","3.709999","4","5","10","9.179999","10","0","3","2.100000","3","1571",
"787","8","786","402.589966","164","1","2","1.620000","2","3","4","3.550000","4","5","10","9.330004","10","1","3","2.120001","3","1573",
"788","6","778","397.980042","442","1","2","1.570000","2","3","4","3.550000","4","1","10","9.280001","10","1","3","2.060000","1","1575",
"789","2","776","389.609985","613","1","2","1.650000","2","3","4","3.620000","4","5","10","9.400002","9","1","3","2.180000","3","1577",
"790","1","790","412.270111","72","1","2","1.590000","2","3","4","3.670000","3","4","10","9.269999","9","0","3","2.089999","1","1579",
"791","11","779","358.540039","379","1","2","1.610000","2","3","4","3.600000","3","3","10","9.280003","9","1","3","2.300000","3","1581",
"792","12","781","395.719971","620","1","2","1.630000","1","3","4","3.470000","3","5","10","9.320003","7","1","3","2.260000","3","1583",
"793","7","790","400.709961","563","1","2","1.540000","2","2","4","3.620000","4","5","10","9.170006","9","1","3","2.160000","3","1585",
"794","6","790","381.590027","166","1","2","1.590000","2","3","4","3.680001","4","3","10","9.250003","10","1","3","2.210001","3","1587",
"795","15","795","398.980072","458","1","2","1.580000","2","3","4","3.619999","3","3","10","9.260003","9","1","3","2.140000","3","1589",
"796","3","791","403.010010","92","1","2","1.620000","2","3","4","3.650000","4","3","10","9.250003","10","1","3","2.130001","1","1591",
"797","6","790","370.509979","632","1","2","1.640000","1","2","4","3.530000","3","3","10","9.380002","9","1","3","2.300000","1","1593",
"798","19","787","420.410065","398","1","2","1.500000","1","3","4","3.560000","3","4","10","9.420003","10","1","3","2.320000","1","1595",
"799","4","797","414.570038","67","1","2","1.510000","1","3","4","3.600001","4","5","10","9.420000","10","1","3","2.039999","3","1597",
"800","8","795","366.950043","524","1","2","1.540000","2","3","4","3.680000","4","3","10","9.090001","9","1","3","2.300000","3","1599",
"801","7","780","427.440002","278","1","2","1.470000","1","3","4","3.670000","3","3","10","9.280001","10","1","3","2.289999","1","1601",
"802","4","789","370.220123","223","1","2","1.700000","2","3","4","3.800000","3","2","10","9.100002","10","1","3","2.100001","1","1603",
"803","16","799","405.009918","584","1","2","1.510000","2","3","4","3.590000","4","3","10","9.150006","9","1","3","2.080000","3","1605",
"804","15","804","421.189941","127","0","2","1.550000","1","3","4","3.600000","4","6","10","9.380002","10","1","3","2.160000","3","1607",
"805","4","800","401.990051","252","0","2","1.580000","1","3","4","3.540000","4","6","10","9.310001","9","0","3","2.230000","1","1609",
"806","8","800","384.230011","796","1","2","1.660000","2","3","4","3.510000","4","5","10","9.470000","8","1","3","2.120000","3","1611",
"807","2","806","400.869995","806","1","2","1.640000","1","3","4","3.630001","3","1","10","9.300004","10","1","3","2.160000","1","1613",
"808","13","805","434.890015","804","1","2","1.580000","2","3","4","3.610000","4","3","10","9.380006","10","1","3","2.300000","1","1615",
"809","2","807","416.179993","213","1","2","1.630000","2","3","4","3.600000","4","3","10","9.280001","10","0","3","2.130000","1","1617",
"810","6","806","416.399994","746","1","2","1.630000","1","3","4","3.670001","3","1","10","9.339999","9","1","3","2.300000","3","1619",
"811","6","794","410.360199","783","1","2","1.610000","1","3","4","3.660000","4","5","10","9.280002","10","0","3","2.089999","3","1621",
"812","4","804","377.880005","231","1","2","1.580000","1","3","4","3.490000","4","3","10","9.500001","10","1","3","2.319999","1","1623",
"813","17","804","450.669983","206","1","2","1.600000","1","3","4","3.530000","3","4","10","9.320003","9","1","3","2.360000","1","1625",
"814","1","811","403.489990","594","1","2","1.580000","1","3","4","3.589999","4","3","10","9.300002","9","1","3","2.299999","3","1627",
"815","15","810","400.000000","156","1","2","1.540000","2","3","4","3.610000","3","2","10","9.160003","9","0","3","2.099999","1","1629",
"816","30","809","419.659973","805","1","2","1.600000","1","3","4","3.480000","3","3","10","9.370002","3","1","3","2.240000","1","1631",
"817","25","813","418.800049","454","1","2","1.630000","1","3","4","3.500000","4","5","10","9.240000","9","1","3","2.140000","3","1633",
"818","3","818","380.569977","186","1","2","1.560000","1","3","4","3.630000","4","4","10","9.270000","10","1","3","2.130000","1","1635",
"819","9","813","408.070007","9","1","2","1.530000","2","3","4","3.579999","4","6","10","9.510002","9","1","3","2.300000","3","1637",
"820","7","818","383.160095","434","0","2","1.610000","2","3","4","3.570000","4","2","10","9.370002","10","1","3","2.180000","3","1639",
"821","17","821","393.880005","186","1","2","1.650000","1","2","4","3.550000","4","5","10","9.320002","9","1","3","2.280000","3","1641",
"822","13","820","407.990021","140","1","2","1.630000","2","3","4","3.579999","4","7","10","9.530005","9","1","3","2.230000","3","1643",
"823","13","823","436.130035","738","1","2","1.600000","2","3","4","3.480000","4","4","10","9.180001","10","1","3","2.220000","3","1645",
"824","35","823","419.450043","528","1","2","1.670000","2","3","4","3.580000","3","3","10","9.460003","8","1","3","2.220000","3","1647",
"825","7","825","420.199951","86","1","2","1.510000","1","3","4","3.610000","4","6","10","9.400001","10","1","3","2.040000","3","1649",
"826","4","819","428.760010","94","1","2","1.600000","2","3","4","3.550000","4","6","10","9.410007","10","1","3","2.170000","3","1651",
"827","2","813","412.660034","66","1","2","1.470000","2","3","4","3.660000","4","5","10","9.150004","10","1","3","2.160000","1","1653",
"828","9","828","419.709961","46","1","2","1.600000","2","3","4","3.610000","4","3","10","9.110006","10","0","3","2.169999","3","1655",
"829","1","826","451.680054","750","1","2","1.540000","2","3","4","3.580000","3","4","10","9.310000","10","1","3","2.100000","1","1657",
"830","6","803","424.619995","548","1","2","1.570000","1","3","4","3.630000","4","3","10","9.059999","10","1","3","2.100000","3","1659",
"831","1","831","424.120117","823","1","2","1.540000","2","3","4","3.500000","3","4","10","9.390002","9","1","3","2.200001","3","1661",
"832","5","831","443.590057","534","1","2","1.630000","2","3","4","3.589999","4","4","10","9.370002","10","1","3","2.160000","3","1663",
"833","15","826","458.860046","659","1","2","1.640000","1","3","4","3.660000","4","5","10","9.389998","9","0","3","2.250000","1","1665",
"834","19","834","445.000061","169","1","2","1.600000","1","3","4","3.630001","3","3","10","9.330002","10","1","3","2.260000","3","1667",
"835","4","835","431.060028","716","1","2","1.610000","2","3","4","3.640000","4","5","10","9.290004","9","1","3","2.260000","3","1669",
"836","6","836","428.220062","337","1","2","1.610000","2","3","4","3.559999","4","5","10","9.300001","10","0","3","1.990000","1","1671",
"837","13","827","444.839966","522","1","2","1.510000","1","2","4","3.530000","4","6","10","9.480001","10","1","3","2.160000","3","1673",
"838","2","832","370.109985","399","0","2","1.610000","2","3","4","3.710000","4","4","10","9.430004","10","1","3","2.260000","3","1675",
"839","7","834","449.579926","8","0","2","1.570000","2","3","4","3.640000","3","3","10","9.430001","10","1","3","2.220001","1","1677",
"840","6","835","448.130005","766","1","2","1.530000","2","3","4","3.550000","3","5","10","9.519998","9","1","3","2.080000","3","1679",
"841","4","841","431.710022","637","1","2","1.510000","1","3","4","3.590000","3","5","10","9.360001","10","1","3","2.140000","3","1681",
"842","4","842","425.789825","544","1","2","1.620000","1","3","4","3.540000","4","4","10","9.240001","9","1","3","2.220000","3","1683",
"843","2","843","417.659973","586","1","2","1.570000","1","3","4","3.580000","3","4","10","9.460002","9","1","3","2.330000","3","1685",
"844","10","844","406.860016","750","1","2","1.600000","1","3","4","3.570000","3","5","10","9.430003","10","1","3","2.029999","1","1687",
"845","26","837","426.580017","223","1","2","1.630000","1","3","4","3.550000","4","5","10","9.509997","10","1","3","2.200001","3","1689",
"846","45","820","454.960022","331","1","2","1.550000","2","3","4","3.600000","3","4","10","9.309999","10","1","3","2.200000","1","1691",
"847","21","844","463.959900","650","1","2","1.490000","1","3","4","3.610001","4","4","10","9.400001","10","1","3","2.200001","1","1693",
"848","4","847","389.359894","846","1","2","1.560000","2","3","4","3.540000","3","4","10","9.380002","10","1","3","2.100001","1","1695",
"849","1","844","394.069946","367","0","2","1.540000","2","3","4","3.650000","4","5","10","9.420003","9","1","3","2.040000","1","1697",
"850","5","846","402.320038","383","1","2","1.570000","1","3","4","3.580000","4","1","10","9.370002","9","1","3","2.220001","3","1699",
"851","3","851","477.299957","560","1","2","1.600000","2","3","4","3.550000","3","5","10","9.440001","10","1","3","2.200000","3","1701",
"852","5","852","436.709930","751","1","2","1.530000","2","3","4","3.630001","4","7","10","9.450001","10","0","3","2.030000","3","1703",
"853","27","851","498.120056","589","1","2","1.560000","1","3","4","3.680000","3","2","10","9.220001","10","1","3","2.120000","3","1705",
"854","11","842","480.300018","837","1","2","1.610000","1","3","4","3.620000","4","3","10","9.360000","10","1","3","2.089999","1","1707",
"855","4","845","458.659912","614","1","2","1.589999","1","3","4","3.580000","4","4","10","9.390002","10","1","3","2.100001","3","1709",
"856","33","855","492.299988","399","1","2","1.630000","2","3","4","3.640000","3","3","10","9.430003","10","0","3","2.129999","1","1711",
"857","4","844","442.330048","151","1","2","1.550000","2","3","4","3.540000","4","2","10","9.390000","10","1","3","2.240000","1","1713",
"858","18","858","463.320038","71","1","2","1.540000","1","2","4","3.480001","4","5","10","9.349998","9","1","3","2.080000","3","1715",
"859","7","851","396.100006","688","1","2","1.560000","2","3","4","3.639999","4","5","10","9.330002","10","1","3","2.240000","3","1717",
"860","13","860","413.610046","620","1","2","1.540000","1","3","4","3.610001","3","3","10","9.410003","9","1","3","2.140000","1","1719",
"861","5","854","431.059998","740","1","2","1.550000","1","3","4","3.650000","4","5","10","9.490001","10","1","3","2.140000","3","1721",
"862","2","862","409.749939","509","1","2","1.520000","2","3","4","3.650000","3","6","10","9.510005","9","1","3","2.100000","3","1723",
"863","5","834","438.479980","722","1","2","1.560000","1","3","4","3.590000","4","4","10","9.379999","9","1","3","2.060001","3","1725",
"864","11","864","452.700073","309","1","2","1.570000","2","3","4","3.540000","4","1","10","9.340002","10","1","3","2.240000","3","1727",
"865","16","853","409.239929","33","1","2","1.600000","2","3","4","3.540001","3","3","10","9.400000","10","1","3","2.340000","3","1729",
"866","18","865","414.999969","802","1","2","1.570000","2","3","4","3.600000","4","2","10","9.220001","10","1","3","2.120000","1","1731",
"867","5","864","444.709961","559","1","2","1.580000","1","3","4","3.440000","4","5","10","9.360000","10","1","3","2.080000","3","1733",
"868","3","842","427.420013","257","1","2","1.560000","2","3","4","3.499999","4","4","10","9.420000","9","1","3","2.180000","3","1735",
"869","17","856","439.019928","360","1","2","1.600000","2","3","4","3.690000","4","4","10","9.260003","6","1","3","2.160000","1","1737",
"870","5","870","428.830017","539","1","2","1.580000","2","3","4","3.540000","3","4","10","9.180002","10","1","3","2.240000","1","1739",
"871","9","859","437.880066","12","1","2","1.610000","1","3","4","3.560000","4","4","10","9.470000","10","1","3","2.180000","1","1741",
"872","4","872","416.869873","686","0","2","1.560000","2","3","4","3.540000","4","3","10","9.360001","10","1","3","2.120001","1","1743",
"873","27","873","466.020020","191","1","2","1.590000","2","3","4","3.589999","4","6","10","9.530004","10","1","3","2.099999","1","1745",
"874","21","873","444.009979","139","1","2","1.440000","2","3","4","3.600000","4","4","10","9.160001","10","1","3","2.180001","3","1747",
"875","4","871","441.180023","834","1","2","1.600000","2","3","4","3.630001","4","5","10","9.410002","8","1","3","2.140000","3","1749",
"876","3","876","443.739990","19","1","2","1.540000","2","3","4","3.540000","3","4","10","9.430001","9","1","3","2.220001","1","1751",
"877","4","871","396.669922","555","1","2","1.490000","2","3","4","3.660000","4","5","10","9.300004","10","1","3","2.140001","1","1753",
"878","2","871","437.670044","518","1","2","1.570000","1","3","4","3.579999","3","4","10","9.319997","8","1","3","2.120000","3","1755",
"879","2","864","410.470001","567","1","2","1.600000","2","3","4","3.510001","4","5","10","9.540007","9","1","3","2.100000","1","1757",
"880","18","873","442.020020","150","1","2","1.619999","2","3","4","3.540000","4","3","10","9.100002","10","1","3","2.030000","1","1759",
"881","20","877","425.000122","824","1","2","1.550000","1","3","4","3.550000","4","1","10","9.280001","10","0","3","2.210000","1","1761",
"882","3","874","452.390106","558","1","2","1.530000","2","3","4","3.539999","4","3","10","9.289998","10","1","3","2.160000","1","1763",
"883","8","861","433.280060","87","1","2","1.550000","2","3","4","3.600000","3","4","10","9.410003","9","0","3","2.070000","3","1765",
"884","7","881","415.189941","881","1","2","1.500000","2","3","4","3.580000","4","3","10","9.330001","7","1","3","2.130000","1","1767",
